"Date" "S&P 500" "FTSE 100" "CAC 40" "DAX 30"
1992-03-17 470.18 836.24 2182.02 1724.8
1992-03-18 473.92 843.13 2198.27 1730.07
1992-03-19 473.42 834.22 2180.84 1732.18
1992-03-20 474.18 835.28 2173.84 1724.63
1992-03-21 475.92 831.48 2170.6 1736.3
1992-03-24 474.32 828.62 2131.52 1717.47
1992-03-25 473.13 834.6 2144.74 1713.11
1992-03-26 471.8 836.59 2180.95 1716.26
1992-03-27 472.21 839.16 2188.28 1719.02
1992-03-28 467.17 830.95 2175.6 1711.45
1992-03-31 466.7 832.7 2198.45 1710.31
1992-04-01 467.52 828.26 2197.66 1717.86
1992-04-02 468.16 817.5 2181.41 1707.3
1992-04-03 463.86 816.49 2197.11 1721.66
1992-04-04 465.11 808.74 2198 1719.63
1992-04-07 469.99 818.01 2234.25 1734.62
1992-04-08 461.29 819.21 2234.93 1739.42
1992-04-09 457.16 815.39 2158.11 1720.01
1992-04-10 464.32 830.17 2199.02 1720.25
1992-04-11 468.59 876.44 2233.44 1736.07
1992-04-14 470.68 882.66 2221.24 1727.74
1992-04-15 477.99 885.81 2231.45 1732.53
1992-04-16 482.5 899.4 2252.25 1743.79
1992-04-17 482.25 898.87 2238.14 1749.23
1992-04-18 482.25 898.87 2238.14 1749.23
1992-04-21 475.47 898.87 2238.14 1749.23
1992-04-22 475.6 894.48 2240.57 1746.5
1992-04-23 475.08 888.32 2244.32 1753.3
1992-04-24 477.16 889.1 2238.06 1752.44
1992-04-25 474.2 900.42 2245.71 1745.7
1992-04-28 473.62 907.46 2257.95 1742.22
1992-04-29 474.47 904.96 2271.54 1735.94
1992-04-30 477.84 909.67 2305.61 1735.91
1992-05-01 481.25 905.89 2299.3 1734.03
1992-05-02 478.45 908.05 2299.3 1734.03
1992-05-05 483.77 908.05 2311.16 1728.29
1992-05-06 483.76 908.86 2317.18 1732.64
1992-05-07 483.75 921.31 2317.42 1743.5
1992-05-08 483.05 922.25 2335.82 1750.81
1992-05-09 483.3 930.49 2335.82 1748.18
1992-05-12 486.35 936.18 2351.76 1753.03
1992-05-13 483.83 930.91 2336.08 1751.16
1992-05-14 484.05 930.47 2324.23 1749.42
1992-05-15 480.24 921.45 2283.29 1742.26
1992-05-16 476.94 917.27 2291.16 1724.07
1992-05-19 480.29 924.45 2322.5 1758.43
1992-05-20 484.45 923.43 2290.83 1763.26
1992-05-21 483.34 927.37 2299.56 1787.5
1992-05-22 480.1 923.88 2283.7 1785.48
1992-05-23 481.86 928.41 2315.73 1802.96
1992-05-26 481.86 928.41 2319.53 1811.57
1992-05-27 478.95 924.77 2300.64 1806.66
1992-05-28 479.85 922.69 2283.07 1794.05
1992-05-29 485.21 921.33 2283.07 1794.05
1992-05-30 483.6 925.78 2304.84 1803.22
1992-06-02 486.04 924.94 2293.41 1798.14
1992-06-03 481.77 927.81 2301.9 1801.39
1992-06-04 483.06 919.15 2265.23 1788.58
1992-06-05 481.56 919.56 2267.8 1792.31
1992-06-06 481.82 915.04 2259.61 1789.07
1992-06-09 481.74 907.39 2259.61 1789.07
1992-06-10 478.1 903.82 2240.97 1786.26
1992-06-11 474.82 904.04 2231.87 1789.76
1992-06-12 476.93 896.52 2205.5 1781.81
1992-06-13 477.77 892.91 2205.41 1782.27
1992-06-16 478.41 890.97 2194 1773.9
1992-06-17 476.16 898.64 2209.18 1779.1
1992-06-18 469.09 892.54 2186.95 1771.78
1992-06-19 467.59 880.21 2167.43 1771.78
1992-06-20 470.76 887.87 2197.27 1772.89
1992-06-23 470.45 876 2164.95 1770.64
1992-06-24 471.2 879.7 2176.47 1771.14
1992-06-25 471.21 870.12 2180.88 1768.49
1992-06-26 470.39 878.34 2204.65 1764.89
1992-06-27 470.9 870.41 2200.29 1754.13
1992-06-30 477.34 864.61 2194.7 1757.12
1992-07-01 476.41 866.53 2189 1752.63
1992-07-02 481.95 857.08 2172.85 1756.26
1992-07-03 480.66 851.13 2174.84 1768.61
1992-07-04 480.66 858.44 2188.6 1776.98
1992-07-07 483.32 848.56 2177.15 1772.36
1992-07-08 477.87 857.07 2189.46 1767.51
1992-07-09 479.18 849.78 2152.95 1751.18
1992-07-10 483.83 858.46 2169.37 1757.64
1992-07-11 484.29 856.22 2168.93 1754.48
1992-07-14 484.59 852.81 2168.93 1736.5
1992-07-15 487.88 854.72 2168.93 1734.1
1992-07-16 487.2 855.55 2161.71 1734.62
1992-07-17 487.76 854.65 2159.35 1740.53
1992-07-18 485.53 836.84 2101.67 1702.66
1992-07-21 483.39 827.23 2063.14 1649.67
1992-07-22 483.41 831.34 2057.04 1659.77
1992-07-23 480.1 821.66 2015.98 1628.22
1992-07-24 481.45 825.68 2024.24 1623.37
1992-07-25 480.89 818.1 2024.31 1610.42
1992-07-28 480.92 810.35 2048.5 1618.09
1992-07-29 487.98 819.07 2064.43 1610.64
1992-07-30 493.52 836.24 2102.52 1628.15
1992-07-31 495.51 832.19 2080.27 1623.99
1992-08-01 495.87 828.1 2048.33 1615.42
1992-08-04 497.05 835.12 2083.08 1594.71
1992-08-05 496.39 831 2086.8 1611.51
1992-08-06 493.86 825.77 2098.88 1628.81
1992-08-07 492.16 820.57 2094.05 1621.15
1992-08-08 490.37 811.14 2074.71 1609.5
1992-08-11 491.22 805.89 2048.97 1582.55
1992-08-12 490.63 800.19 2028.64 1564.6
1992-08-13 489.35 798.03 2019.59 1553.01
1992-08-14 489.31 803.09 2010.61 1540.98
1992-08-15 491.96 816.62 2046.92 1547.8
1992-08-18 493.02 823.3 2051.41 1555.42
1992-08-19 493.83 815.87 2027.37 1533.22
1992-08-20 490.14 818.86 2024.44 1524.72
1992-08-21 490.26 817.61 2012.73 1513.06
1992-08-22 486.27 819.67 2036.08 1520.02
1992-08-25 481.49 801.35 1972.5 1498.74
1992-08-26 482.61 790.94 1946.83 1468.91
1992-08-27 484.94 792.35 1946.92 1473.28
1992-08-28 484.98 801.54 1969.99 1513.42
1992-08-29 486.52 801.78 1969.95 1516.47
1992-09-01 485.72 801.78 1966.86 1541.25
1992-09-02 488.23 796.94 1954.43 1518.7
1992-09-03 490.51 802.06 1997.83 1506.67
1992-09-04 490.54 825.91 2078.43 1530.75
1992-09-05 489.53 819.12 2076.71 1536.5
1992-09-08 489.53 823.51 2077.08 1540.63
1992-09-09 486.46 811.43 2058.83 1544.55
1992-09-10 488.91 807.8 2050.78 1525.26
1992-09-11 493.14 812.32 2071.11 1528.67
1992-09-12 492.71 823.01 2103.57 1527.8
1992-09-15 499.61 840.66 2187.17 1595.04
1992-09-16 493.2 822.53 2143.44 1587.55
1992-09-17 493.38 825.42 2171.02 1584.56
1992-09-18 493.41 862.01 2162.81 1578.67
1992-09-19 496.93 890.78 2198.06 1589.33
1992-09-22 496.1 892.2 2131.66 1573.86
1992-09-23 490.24 901.43 2139.55 1550.34
1992-09-24 490.6 899.43 2135.02 1557.83
1992-09-25 492.04 913.5 2135.68 1530.94
1992-09-26 487.22 906.57 2152.06 1513.36
1992-09-29 489.98 892.24 2066.52 1475.04
1992-09-30 490.23 894.11 2021.79 1476.26
1992-10-01 491.43 889.82 2027.39 1466.36
1992-10-02 489.66 896.56 2012.53 1484.03
1992-10-03 482.82 888.75 1965.06 1478.04
1992-10-06 479.65 853.6 1880.66 1424.4
1992-10-07 479.21 868.07 1882.38 1420.3
1992-10-08 475.76 878.29 1930.98 1436.05
1992-10-09 479.92 885.76 1954 1451.12
1992-10-10 473.94 886.64 1934.71 1439.66
1992-10-13 479.57 892.21 1932.04 1432.54
1992-10-14 481.76 901.59 1967.1 1465.5
1992-10-15 481.85 898.28 1947.07 1458.53
1992-10-16 482.16 888.41 1926.16 1453.43
1992-10-17 484.67 894.69 1942.7 1461.61
1992-10-20 488.54 895.18 1960.06 1479.07
1992-10-21 489.15 914.13 2021 1511.55
1992-10-22 489.38 924.58 2010.47 1503.9
1992-10-23 488.47 928.58 2020.39 1510.11
1992-10-24 487.89 932.81 2062.04 1526.82
1992-10-27 492.41 929.98 2067.08 1542.49
1992-10-28 492.89 932.8 2071.46 1533.77
1992-10-29 494.83 926.08 2042.71 1510.3
1992-10-30 495.69 923.06 2020.54 1493.64
1992-10-31 493.13 928.58 2034 1492.32
1992-11-03 498.08 939.61 2034 1472.57
1992-11-04 494.89 945.78 2085.99 1485
1992-11-05 491.7 940.82 2105.99 1472.69
1992-11-06 493.49 947.76 2106.73 1480.93
1992-11-07 492.81 944.78 2093.8 1487.16
1992-11-10 494.05 942.17 2085.66 1508.8
1992-11-11 494.11 948.96 2099.45 1519.06
1992-11-12 498.34 942.69 2099.45 1512.21
1992-11-13 499.17 953.12 2126.36 1535.37
1992-11-14 498.69 942.94 2097.51 1548.52
1992-11-17 496.75 938.12 2069.41 1546.95
1992-11-18 495.2 937.89 2059.73 1545.05
1992-11-19 499.44 946.54 2053.58 1545.05
1992-11-20 500.37 947.33 2010.58 1551.65
1992-11-21 504 956.49 2012.74 1544.76
1992-11-24 502.26 953.22 1955.05 1530.89
1992-11-25 505.35 954.73 2008.57 1510.28
1992-11-26 507.26 948.67 2008.99 1517.72
1992-11-27 507.26 959.82 2030.83 1523.18
1992-11-28 508.42 966.38 2042.48 1522.95
1992-12-01 509.92 973.7 2068.66 1544.34
1992-12-02 509.42 978.41 2093.09 1544.89
1992-12-03 508.43 968.73 2082.63 1533.96
1992-12-04 508.49 971.03 2101.42 1532.5
1992-12-05 511.07 967.1 2080.7 1522.16
1992-12-08 514.98 965.4 2088.79 1525.32
1992-12-09 516.99 970.76 2062.25 1508.24
1992-12-10 515.58 964.19 2091.77 1500.59
1992-12-11 514.39 955.91 2066.45 1494.48
1992-12-12 513.33 951.99 2053.86 1476.01
1992-12-15 512.3 956.45 2029.99 1469.75
1992-12-16 512.03 955.14 2037.61 1481.24
1992-12-17 510.79 960.33 2028.16 1472.07
1992-12-18 515.45 962.93 2026.45 1476.17
1992-12-19 522.38 980.37 2055.52 1492.04
1992-12-22 521.7 986.72 2086.08 1515.58
1992-12-23 521.24 998.74 2130.55 1523.57
1992-12-24 519.74 993.67 2126.75 1526.95
1992-12-25 520.89 993.68 2165.84 1526.95
1992-12-26 520.89 993.68 2165.84 1526.95
1992-12-29 520.19 993.68 2169.27 1544.61
1992-12-30 518.83 1000.77 2184.17 1542.23
1992-12-31 519.84 995.38 2170.72 1545.05
1993-01-01 516.18 1000 2169.57 1545.05
1993-01-02 516.18 1000 2169.57 1545.05
1993-01-05 516 1006.42 2152.4 1531.33
1993-01-06 514.86 996.61 2161.39 1556.42
1993-01-07 515.08 993.93 2171.72 1556.38
1993-01-08 510.58 990.59 2154.03 1542.5
1993-01-09 508.6 984.51 2163.55 1531.52
1993-01-12 510.9 975.43 2119.12 1531.96
1993-01-13 511.01 969.98 2098.31 1530.19
1993-01-14 513.41 965.55 2081.69 1516.5
1993-01-15 516.86 970.44 2106.79 1523.74
1993-01-16 518.35 972.52 2134.29 1544.55
1993-01-19 517.98 972.28 2146.5 1573.13
1993-01-20 515.97 963.3 2146.74 1578.83
1993-01-21 513.88 967.21 2124.64 1574.88
1993-01-22 516.4 975.87 2116.88 1573.67
1993-01-23 517.13 978.65 2126.51 1587.64
1993-01-26 521.87 975.37 2079.17 1569.24
1993-01-27 521.86 997.82 2093.95 1576.16
1993-01-28 519.68 996.7 2076.19 1562.32
1993-01-29 520.33 991.21 2080.04 1567.84
1993-01-30 520.49 987.79 2070.47 1571.85
1993-02-02 525.03 1003.46 2086.65 1585.16
1993-02-03 525.22 997.4 2088.3 1583.09
1993-02-04 530.75 1011.27 2131.33 1601.53
1993-02-05 533.89 1008.49 2166.67 1601.61
1993-02-06 533.19 1007.43 2229.52 1641.37
1993-02-09 532.13 1009.93 2225.5 1647.16
1993-02-10 529.26 996.31 2213.02 1641.58
1993-02-11 530.36 991.07 2212.16 1649.81
1993-02-12 532.07 997.37 2226.47 1651.05
1993-02-13 528.52 1000.43 2233.95 1661.43
1993-02-16 528.52 1002.55 2219.37 1664.71
1993-02-17 515.92 990.67 2194.46 1664.22
1993-02-18 515.22 991.31 2225.77 1653.26
1993-02-19 513.59 999.66 2250.95 1672.26
1993-02-20 516.37 1000.47 2263.4 1677.39
1993-02-23 517.7 999.87 2289.17 1680.74
1993-02-24 517.3 992.72 2271.87 1661.58
1993-02-25 524.56 992.36 2282.69 1644.24
1993-02-26 526.32 996.49 2272.46 1658.91
1993-02-27 527.59 1010.33 2318.12 1684.35
1993-03-02 526.07 1018.85 2335.75 1700.95
1993-03-03 533.21 1018.74 2338.9 1696.74
1993-03-04 534.95 1031.57 2331.6 1693.73
1993-03-05 532.72 1026.7 2321.67 1687.4
1993-03-06 531.37 1032.81 2331.45 1682.82
1993-03-09 541.67 1045.25 2342.13 1694.82
1993-03-10 541.43 1042.64 2348.48 1713.13
1993-03-11 543.73 1045.04 2328.3 1709.68
1993-03-12 540.64 1043.87 2324.23 1717.4
1993-03-13 536.02 1030.62 2296.47 1707.14
1993-03-16 537.95 1035.81 2320.83 1702.57
1993-03-17 537.92 1034.71 2308.23 1697.83
1993-03-18 534.3 1024.29 2298.92 1685.08
1993-03-19 538.57 1020.67 2294.52 1696.19
1993-03-20 536.53 1027.9 2293.55 1698.81
1993-03-23 534.99 1015.07 2266.2 1661.4
1993-03-24 534.85 1014.08 2281.28 1648.44
1993-03-25 534.03 1013.9 2284.07 1659.45
1993-03-26 537.62 1011.14 2338.75 1657.15
1993-03-27 533.93 1011.17 2367.96 1661.29
1993-03-30 537.59 1013.59 2377.41 1674.92
1993-03-31 539.06 1018.76 2379.81 1685.07
1993-04-01 538.72 1025.06 2374.51 1684.21
1993-04-02 537.09 1024.95 2344.72 1671.58
1993-04-03 526.71 1021.93 2327.1 1661.75
1993-04-06 527.85 1011.33 2308.23 1658.69
1993-04-07 526.5 1008.98 2332.38 1665.4
1993-04-08 528.37 1005.38 2319.08 1650.31
1993-04-09 527.35 1005.27 2322.47 1655.73
1993-04-10 527.35 1005.27 2322.47 1655.73
1993-04-13 535.15 1005.27 2322.47 1655.73
1993-04-14 536.17 1014.45 2358.97 1671.05
1993-04-15 535.5 1012.78 2355.87 1672.44
1993-04-16 535.23 1011.92 2324.54 1675.21
1993-04-17 535.88 1006.47 2322.28 1678.85
1993-04-20 534.16 1010.49 2301.49 1693.3
1993-04-21 531.36 1019.81 2278.6 1687.11
1993-04-22 529.6 1024.63 2258.21 1666.87
1993-04-23 524.86 1028.73 2272.91 1666.74
1993-04-24 521.72 1015.41 2240.32 1657.1
1993-04-27 517.68 1007.74 2234.52 1649.81
1993-04-28 523.09 1011.45 2252.98 1640.78
1993-04-29 523.1 998.81 2270.63 1628.87
1993-04-30 524.14 995.06 2244.96 1623.94
1993-05-01 525.7 1004.45 2267.86 1627.19
1993-05-04 528.55 1004.45 2265.45 1629.16
1993-05-05 530.59 1004.27 2249.85 1627.37
1993-05-06 531.25 998.53 2253.03 1623.16
1993-05-07 529.88 994.88 2246.18 1623.26
1993-05-08 528.98 997.53 2197.15 1611.92
1993-05-11 529.86 1012.35 2196.25 1609.03
1993-05-12 531.76 1014.61 2169.7 1616.15
1993-05-13 532.31 1023.44 2190.94 1629.46
1993-05-14 525.68 1019.33 2199.43 1639.79
1993-05-15 526.37 1018.51 2166.45 1634.51
1993-05-18 527.47 1022.48 2148.32 1627.88
1993-05-19 527.49 1018.62 2160.81 1628.48
1993-05-20 536.2 1008.74 2149.56 1617.41
1993-05-21 539.84 1007.7 2149.56 1617.41
1993-05-22 534.16 1006.06 2149.56 1610.59
1993-05-25 536.87 1013.09 2178.34 1603.04
1993-05-26 538.02 1017.42 2214.44 1618.18
1993-05-27 543.54 1020.72 2213.67 1622
1993-05-28 542.31 1023.73 2230.24 1634.47
1993-05-29 539.76 1018.5 2211.64 1631.85
1993-06-01 539.76 1018.5 2211.64 1631.85
1993-06-02 544.2 1021.55 2198.15 1619.89
1993-06-03 544.41 1026.5 2201.71 1625.21
1993-06-04 542.82 1022.84 2193.74 1629.62
1993-06-05 539.93 1014.63 2184.07 1637.85
1993-06-08 537.15 1021.06 2223.64 1655.61
1993-06-09 533.61 1020.92 2230.46 1661.61
1993-06-10 535.11 1028.99 2257.15 1673.07
1993-06-11 534.65 1026.52 2253.24 1673.07
1993-06-12 536.92 1027.16 2264.11 1680.98
1993-06-15 537.49 1035.67 2265.83 1691.98
1993-06-16 535.79 1030.11 2244.13 1684.1
1993-06-17 537.2 1034.77 2270.3 1689.56
1993-06-18 538.55 1032.15 2248.42 1692.29
1993-06-19 532.72 1033.48 2262.56 1686.9
1993-06-22 535.78 1042.8 2284.92 1689.82
1993-06-23 535.43 1044.3 2292.16 1698.08
1993-06-24 532.14 1041.83 2300.6 1699.39
1993-06-25 536.51 1039.67 2325.34 1686.29
1993-06-26 537.7 1037.08 2333.47 1695.24
1993-06-29 542.9 1040.5 2369.3 1707.2
1993-06-30 541.53 1036.55 2356.82 1708.33
1993-07-01 541.34 1041.57 2351.61 1697.63
1993-07-02 539.56 1037.56 2339.08 1706.63
1993-07-03 536.01 1026.39 2326.04 1697.81
1993-07-06 536.01 1020.33 2313.87 1692.17
1993-07-07 530.74 1023.77 2325.5 1700.87
1993-07-08 532.43 1023.85 2336.99 1719.76
1993-07-09 539.41 1023.01 2381.64 1783.7
1993-07-10 538.84 1022.01 2388.91 1797.41
1993-07-13 539.87 1017.61 2398.72 1818.17
1993-07-14 538.8 1019.83 2397.44 1807.16
1993-07-15 541.21 1018.11 2397.44 1811.55
1993-07-16 540.21 1017.88 2363.63 1807.66
1993-07-17 536.04 1018.35 2377.91 1813.46
1993-07-20 536.43 1023.24 2387.12 1836.29
1993-07-21 537.99 1016.38 2371.16 1838.99
1993-07-22 537.84 1012.86 2345.97 1823.81
1993-07-23 534.63 1015.01 2367.88 1823.52
1993-07-24 537.74 1017.74 2403.2 1830.83
1993-07-27 540.22 1023.68 2416.67 1854.52
1993-07-28 539.29 1036.37 2406.89 1845.23
1993-07-29 538.03 1038.1 2396.56 1833.91
1993-07-30 541.7 1050.11 2452.53 1833.7
1993-07-31 539.16 1053.3 2514.73 1803.23
1993-08-03 541.75 1060.22 2566.76 1815.08
1993-08-04 540.89 1061.41 2544.51 1843.43
1993-08-05 540.06 1060.08 2533.4 1860.56
1993-08-06 539.65 1060.85 2550.2 1860.7
1993-08-07 540.34 1070.33 2591.83 1869.38
1993-08-10 543.21 1076.34 2578.2 1872.3
1993-08-11 541.72 1071.01 2579.72 1865.16
1993-08-12 542.97 1083.43 2613.01 1865.8
1993-08-13 541.19 1084.51 2606.35 1904.95
1993-08-14 542.66 1084.87 2589.63 1906.58
1993-08-17 545.5 1088.15 2589.63 1912.19
1993-08-18 546.5 1094.21 2575.51 1910.17
1993-08-19 550.01 1111.79 2605 1935.72
1993-08-20 550.53 1108.83 2579.02 1938.98
1993-08-21 550.21 1105.98 2565.75 1922.68
1993-08-24 549.15 1100.36 2545.47 1888.27
1993-08-25 554.65 1103 2559.97 1897.69
1993-08-26 555.15 1113.79 2603.26 1917.78
1993-08-27 556.38 1113.81 2620.5 1901.15
1993-08-28 555.78 1121.55 2632.88 1904.6
1993-08-31 557.53 1121.55 2659.15 1921.89
1993-09-01 559.62 1121.31 2672.2 1944.89
1993-09-02 559.2 1115.92 2642.59 1918.58
1993-09-03 557.03 1111.4 2634.38 1925.62
1993-09-04 557.17 1105.87 2599.38 1925.16
1993-09-07 557.17 1107.23 2601.64 1910.28
1993-09-08 553.78 1099.83 2576.72 1885.96
1993-09-09 551.54 1098.68 2567.25 1885.29
1993-09-10 552.79 1097.16 2542.31 1880.81
1993-09-11 557.89 1099.26 2541.86 1861.44
1993-09-14 558.52 1094.84 2554.75 1872.57
1993-09-15 555.94 1096 2572.92 1880.57
1993-09-16 558.03 1082.04 2505.85 1860.39
1993-09-17 555.43 1087.27 2502.4 1855.67
1993-09-18 554.7 1087.85 2531.16 1881.99
1993-09-21 550.24 1092.5 2540.63 1912.84
1993-09-22 547.7 1091.43 2525 1925.85
1993-09-23 551.64 1093.59 2507.6 1893
1993-09-24 553.5 1091.32 2480.56 1916.51
1993-09-25 553.61 1092.75 2522.84 1885.86
1993-09-28 558.73 1100.43 2542.14 1912.18
1993-09-29 558.41 1104.28 2555.83 1913.61
1993-09-30 556.73 1101.79 2564.07 1907.69
1993-10-01 555.33 1104.48 2549.39 1915.71
1993-10-02 558.24 1105.13 2551.92 1912.09
1993-10-05 558.53 1116.69 2566.31 1923.72
1993-10-06 558.39 1123.06 2602.61 1972.73
1993-10-07 557.84 1128.72 2609.47 1987.05
1993-10-08 555.97 1125.67 2588.91 1997.04
1993-10-09 557.39 1131.56 2599.73 2005.01
1993-10-12 558.08 1129.24 2578.44 2011.02
1993-10-13 558.37 1126.49 2564.13 1998.61
1993-10-14 558.82 1121.48 2564.65 2001.51
1993-10-15 565.34 1123.44 2548.49 1990.07
1993-10-16 568.57 1136.03 2579.09 2015.03
1993-10-19 567.36 1143.43 2586 2033.32
1993-10-20 564.67 1140.52 2588.81 2026.76
1993-10-21 564.5 1150.27 2591.66 2042.56
1993-10-22 563.64 1161.9 2651.98 2034.69
1993-10-23 561.1 1165.81 2690.73 2066.17
1993-10-26 562.32 1160.64 2685.75 2074.39
1993-10-27 562.53 1153.53 2664.82 2058.72
1993-10-28 562.91 1149.53 2642.7 2043.08
1993-10-29 566.69 1152.72 2647.48 2038.46
1993-10-30 566.82 1155.61 2630.56 2069
1993-11-02 568.49 1153.21 2630.56 2062.12
1993-11-03 567.86 1153.09 2615.81 2095.58
1993-11-04 561.33 1152.44 2617.55 2084.36
1993-11-05 554.82 1147.59 2575.13 2062.61
1993-11-06 557.67 1124.48 2508.86 2012.56
1993-11-09 558.56 1121.58 2513.42 2010.81
1993-11-10 558.76 1128.29 2547.3 2022.83
1993-11-11 562.9 1129.18 2516.48 2023.84
1993-11-12 561.59 1129.65 2516.48 2023.33
1993-11-13 564.94 1129.4 2527.96 2015.01
1993-11-16 563.11 1128.72 2553.34 2049.11
1993-11-17 566.83 1130.26 2550.86 2071.72
1993-11-18 564.53 1138.46 2589.62 2071.72
1993-11-19 563.1 1140.46 2591.64 2085.34
1993-11-20 561.93 1134.07 2586.29 2077.37
1993-11-23 557.74 1120.44 2510.8 2030
1993-11-24 560.12 1119.95 2497.36 2027.41
1993-11-25 561.94 1119.19 2496.33 2029.55
1993-11-26 561.94 1128.64 2553.94 2047.71
1993-11-27 562.8 1135.31 2556.62 2047.24
1993-11-30 561.49 1145.29 2555.03 2043.43
1993-12-01 561.41 1156.62 2544.68 2057.77
1993-12-02 561.58 1180.84 2597.61 2089.87
1993-12-03 563.18 1177.47 2605.41 2110.53
1993-12-04 565.34 1181.23 2639.12 2120.61
1993-12-07 567.31 1182.36 2637.12 2118.8
1993-12-08 567.75 1182.33 2624.31 2115.46
1993-12-09 567.18 1196.98 2659.52 2148.13
1993-12-10 564.81 1194.86 2666.86 2175.8
1993-12-11 564.53 1191.1 2650.85 2161.13
1993-12-14 566.71 1191.89 2648.66 2172.75
1993-12-15 563.53 1189.62 2600.65 2149.97
1993-12-16 562.07 1200.76 2608.04 2110.7
1993-12-17 563.91 1212.64 2605.18 2137.45
1993-12-18 567.62 1222.11 2648.82 2151.02
1993-12-21 566.99 1232.28 2681.42 2178.16
1993-12-22 566.33 1224.04 2672.23 2182.93
1993-12-23 568.79 1228.92 2684.22 2197.51
1993-12-24 568.87 1243.87 2704.99 2222.84
1993-12-25 568.87 1249.66 2715.19 2222.84
1993-12-28 573.1 1249.66 2745.42 2253.98
1993-12-29 573.6 1249.66 2731.06 2242.82
1993-12-30 573.18 1267.84 2751.87 2214.7
1993-12-31 570.84 1255.69 2751.05 2266.68
1994-01-01 568.2 1251.9 2735.38 2266.68
1994-01-04 567.09 1251.9 2762.32 2267.98
1994-01-05 569.07 1248.59 2742.76 2253.58
1994-01-06 569.9 1237.86 2712.87 2233.41
1994-01-07 569.37 1246.59 2743.62 2220.22
1994-01-08 572.76 1262.32 2782.81 2211.64
1994-01-11 579.37 1260.34 2794.51 2233.79
1994-01-12 577.98 1250.52 2811.48 2228.75
1994-01-13 578.03 1235.22 2751.87 2209.18
1994-01-14 576.01 1230.82 2716.59 2164.66
1994-01-15 579.04 1245.68 2728.73 2141.82
1994-01-18 577.07 1249.11 2695.6 2137.38
1994-01-19 578.24 1259.81 2710.76 2113.84
1994-01-20 578.31 1273.79 2743.71 2134.38
1994-01-21 579.14 1271.9 2723.37 2116.2
1994-01-22 578.82 1277.11 2706.68 2075.61
1994-01-25 575.54 1276.09 2743.49 2080.01
1994-01-26 574.32 1262.36 2748.14 2126.78
1994-01-27 577.12 1259.47 2752.97 2119.17
1994-01-28 581.82 1256.23 2751.29 2125.14
1994-01-29 583.85 1263.63 2790.15 2133.47
1994-02-01 587.52 1280 2815.97 2177.45
1994-02-02 585.26 1276.2 2812.44 2179.67
1994-02-03 588.19 1290.42 2842.17 2184.01
1994-02-04 586.69 1279.87 2801.23 2151.72
1994-02-05 573.68 1273.99 2809.88 2138.25
1994-02-08 576.2 1253.33 2759.08 2079.4
1994-02-09 575.36 1261.07 2774.51 2107.21
1994-02-10 577.61 1257.01 2777.18 2085.29
1994-02-11 572.96 1248.88 2770.8 2118.96
1994-02-12 574.51 1238.59 2744.65 2090.61
1994-02-15 574.71 1234.2 2706.12 2116.01
1994-02-16 577.64 1245.07 2723.99 2115.62
1994-02-17 578 1254.09 2731.65 2136.61
1994-02-18 575.01 1256.88 2751.99 2128.72
1994-02-19 571.87 1241.21 2716.53 2151.97
1994-02-22 571.87 1229.33 2672.39 2119.53
1994-02-23 576.58 1223.27 2686.3 2107.62
1994-02-24 575.75 1226.25 2716.78 2127.67
1994-02-25 567.91 1198.95 2664.05 2090.29
1994-02-26 570.14 1203.98 2652.75 2074.92
1994-03-01 571.57 1223.62 2699.97 2091.57
1994-03-02 568.33 1202.48 2633.69 2067.05
1994-03-03 569 1194.19 2587.29 2020.33
1994-03-04 566.83 1193.6 2599.06 2037.9
1994-03-05 569 1205.18 2628.34 2060.09
1994-03-08 571.72 1215.45 2678.04 2108.91
1994-03-09 570.48 1200.18 2673.88 2124.04
1994-03-10 572.17 1193.67 2653.61 2116.09
1994-03-11 568.32 1188.97 2635.46 2141.1
1994-03-12 571.44 1173.55 2623.78 2103.49
1994-03-15 572.62 1194.7 2672.18 2145.17
1994-03-16 572.21 1207.27 2724.65 2165.59
1994-03-17 575.19 1198.21 2705.57 2172.73
1994-03-18 577.03 1202.97 2711.77 2175.06
